AllGroups	DefaultGroups	EvenOdd	G1	G2	G3	G4	G5	G6	LibraryID	MQScore	MZErrorPPM	MassDiff	ProteoSAFeClusterLink	RTMean	RTStdErr	Smiles	SpectrumID	UniqueFileSources	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1186	160.6	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1186	-1	1	344.13	1	344.13	0
 	G1	0	1	0	0	0	0	0	Paxilline	0.702948	67246.9	27.0467	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1187	279.56	0.0	N/A	CCMSLIB00003511852	1807_Psoriasis_GNPS_v2.mgf	1	1187	90	1	429.247	1	429.247	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1188	469.25	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1188	-1	1	587.319	1	587.319	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1189	175.93	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1189	-1	1	525.288	1	525.288	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1190	493.1	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1190	-1	1	772.526	1	772.526	0
 	G1	0	1	0	0	0	0	0	Benzeneethanamine, 3,5-dimethoxy-.alpha.-methyl-4-propoxy-	0.806344	101359	24.0372	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1191	139.07	0.0	CCCOC1=C(C=C(C=C1OC)CC(C)N)OC	CCMSLIB00003510035	1807_Psoriasis_GNPS_v2.mgf	1	1191	-1	1	213.111	1	213.111	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1192	559.78	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1192	-1	1	409.382	1	409.382	0
 	G1	1	1	0	0	0	0	0	NCGC00381380-01!(2R)-3-hydroxy-2-[(2-hydroxybenzoyl)amino]propanoic acid	0.960043	384928	87.0211	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1193	54.23	0.0	OC[C@@H](NC(=O)C1=CC=CC=C1O)C(O)=O	CCMSLIB00000846354	1807_Psoriasis_GNPS_v2.mgf	1	1193	29	1	139.05	1	139.05	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1194	179.25	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1194	15	1	564.359	1	564.359	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1195	290.54	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1195	402	1	790.38	1	790.38	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1196	232.75	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1196	547	1	293.21	1	293.21	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1197	487.85	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1197	-1	1	439.34	1	439.34	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1198	302.54	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1198	-1	1	213.148	1	213.148	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1199	251.8	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1199	-1	1	261.169	1	261.169	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1200	570.74	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1200	20	1	903.123	1	903.123	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1201	272.44	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1201	-1	1	714.39	1	714.39	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1202	462.95	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1202	51	1	559.891	1	559.891	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1203	572.61	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1203	388	1	540.497	1	540.497	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1204	410.75	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1204	-1	1	664.464	1	664.464	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1205	120.05	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1205	-1	1	118.086	1	118.086	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1206	505.37	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1206	686	1	738.608	1	738.608	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1207	490.2	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1207	51	1	728.001	1	728.001	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1208	158.33	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1208	-1	1	165.089	1	165.089	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1209	189.22	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1209	-1	1	235.18	1	235.18	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1210	394.35	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1210	315	1	502.376	1	502.376	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1211	556.95	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1211	351	1	845.083	1	845.083	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1212	388.89	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1212	-1	1	683.433	1	683.433	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1213	365.02	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1213	-1	1	325.273	1	325.273	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1214	390.42	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1214	315	1	634.453	1	634.453	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1215	257.75	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1215	-1	1	427.23	1	427.23	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1216	525.99	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1216	-1	1	592.49	1	592.49	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1217	240.48	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1217	-1	1	557.353	1	557.353	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1218	299.46	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1218	-1	1	715.315	1	715.315	0
 	G1	1	1	0	0	0	0	0	Nodakenin	0.823482	323719	79.9898	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1219	167.68	0.0	CC(C)(C1CC2=C(O1)C=C3C(=C2)C=CC(=O)O3)OC4C(C(C(C(O4)CO)O)O)O	CCMSLIB00003422182	1807_Psoriasis_GNPS_v2.mgf	1	1219	138	1	327.086	1	327.086	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1220	145.15	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1220	-1	1	299.112	1	299.112	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1221	501.05	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1221	-1	1	1041.73	1	1041.73	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1222	316.22	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1222	759	1	597.324	1	597.324	0
 	G1	0	1	0	0	0	0	0	Tris(2-butoxyethyl) phosphate	0.893154	1.75805	0.000701904	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1223	371.94	0.0	CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC	CCMSLIB00003265639	1807_Psoriasis_GNPS_v2.mgf	1	1223	-1	1	399.25	1	399.25	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1224	229.39	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1224	-1	1	195.099	1	195.099	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1225	307.37	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1225	-1	1	279.231	1	279.231	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1226	512.99	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1226	-1	1	735.544	1	735.544	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1227	190.59	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1227	-1	1	481.184	1	481.184	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1228	364.33	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1228	39	1	421.223	1	421.223	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1229	465.56	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1229	51	1	515.865	1	515.865	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1230	312.26	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1230	-1	1	335.219	1	335.219	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1231	463.82	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1231	-1	1	689.99	1	689.99	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1232	367.1	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1232	141	1	443.267	1	443.267	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1233	418.84	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1233	-1	1	603.315	1	603.315	0
 	G1	0	1	0	0	0	0	0	NCGC00380559-01!(2S)-2-(2-hydroxypropan-2-yl)-9-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrofuro[3,2-g]chromen-7-one	0.783601	126869	53.9377	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1234	188.96	0.0	CC(C)(O)[C@@H]1CC2=C(O1)C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=C4OC(=O)C=CC4=C2	CCMSLIB00000847715	1807_Psoriasis_GNPS_v2.mgf	1	1234	201	1	371.206	1	371.206	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1235	485.74	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1235	50	1	492.861	1	492.861	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1236	469.02	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1236	51	1	557.413	1	557.413	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1237	515.99	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1237	-1	1	589.407	1	589.407	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1238	548.28	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1238	-1	1	126.066	1	126.066	0
 	G1	1	1	0	0	0	0	0	Sorbitane Monostearate - Polysorbate 60 in-source fragment	0.739301	32545.7	14.007	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1239	386.82	0.0	CCCCCCCCCCCCCCCCCC(=O)OCC(C1C(C(CO1)O)O)O	CCMSLIB00000577481	1807_Psoriasis_GNPS_v2.mgf	1	1239	570	1	416.373	1	416.373	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1240	375.12	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1240	39	1	597.328	1	597.328	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1241	371.56	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1241	141	1	504.32	1	504.32	0
 	G1	0	1	0	0	0	0	0	3-Hydroxycapric acid	0.753979	116419	22.0205	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1242	231.9	0.0	CCCCCCCC(CC(=O)O)O	CCMSLIB00003186107	1807_Psoriasis_GNPS_v2.mgf	1	1242	184	1	211.169	1	211.169	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1243	346.63	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1243	-1	1	521.344	1	521.344	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1244	441.19	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1244	-1	1	384.194	1	384.194	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1245	491.48	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1245	-1	1	791.557	1	791.557	0
 	G1	0	1	0	0	0	0	0	17-Octadecynoic acid	0.83812	7656.61	2.0155	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1246	465.71	0.0	C#CCCCCCCCCCCCCCCCC(=O)O	CCMSLIB00003722021	1807_Psoriasis_GNPS_v2.mgf	1	1246	-1	1	265.252	1	265.252	0
 	G1	0	1	0	0	0	0	0	Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14	0.797979	1.65392	0.000488281	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1247	328.35	0.0	CCCCCC=CC=CC(=O)CCCCCCCC(=O)O	CCMSLIB00003136345	1807_Psoriasis_GNPS_v2.mgf	1	1247	-1	1	295.227	1	295.227	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1248	552.45	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1248	-1	1	601.444	1	601.444	0
 	G1	0	1	0	0	0	0	0	Monolinolenin (9c,12c,15c)	0.735221	113322	40.033	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1249	357.76	0.0	CCC=CCC=CCC=CCCCCCCCC(=O)OCC(CO)O	CCMSLIB00003302703	1807_Psoriasis_GNPS_v2.mgf	1	1249	-1	1	313.236	1	313.236	0
 	G1	0	1	0	0	0	0	0	Di(2-nonyl) phthalate	0.884636	143003	59.9632	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1250	519.78	0.0	CCCCCCCC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)CCCCCCC	CCMSLIB00003718938	1807_Psoriasis_GNPS_v2.mgf	1	1250	529	1	359.352	1	359.352	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1251	213.61	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1251	8	1	410.237	1	410.237	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1252	255.79	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1252	-1	1	387.237	1	387.237	0
 	G1	1	1	0	0	0	0	0	Albuterol	0.784164	427636	71.0244	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1253	172.01	0.0	CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O	CCMSLIB00003475902	1807_Psoriasis_GNPS_v2.mgf	1	1253	-1	1	237.111	1	237.111	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1254	254.2	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1254	-1	1	494.26	1	494.26	0
 	G1	1	1	0	0	0	0	0	Ethylone	0.93807	333452	58.054	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1255	153.05	0.0	CCNC(C)C(=O)C1=CC2=C(C=C1)OCO2	CCMSLIB00003487102	1807_Psoriasis_GNPS_v2.mgf	1	1255	-1	1	232.154	1	232.154	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1256	327.68	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1256	-1	1	337.236	1	337.236	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1257	489.45	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1257	27	1	657.458	1	657.458	0
 	G1	0	1	0	0	0	0	0	3-hydroxy-hexadecanoic acid	0.735874	102586	28.0308	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1258	442.41	0.0	N/A	CCMSLIB00000491468	1807_Psoriasis_GNPS_v2.mgf	1	1258	145	1	301.273	1	301.273	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1259	484.6	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1259	51	1	513.388	1	513.388	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1260	219.92	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1260	-1	1	149.061	1	149.061	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1261	485.68	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1261	953	1	566.373	1	566.373	0
 	G1	1	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1262	478.85	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1262	15	1	524.451	1	524.451	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1263	442.31	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1263	-1	1	379.282	1	379.282	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1264	168.95	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1264	-1	1	481.262	1	481.262	0
 	G1	0	1	0	0	0	0	0	N/A	N/A	N/A	N/A	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=61ba43c731174b01b3497307dfe9dc17&view=cluster_details&protein=1265	387.49	0.0	N/A	N/A	1807_Psoriasis_GNPS_v2.mgf	1	1265	-1	1	613.412	1	613.412	0
