source	experimentName	confidence	inchikey2D	inchi	molecularFormula	rank	score	name	smiles	xlogp	pubchemids	links
1807_Psoriasis_SIRIUS_v2	1566	0.0	KEAMHLARELVHDQ	InChI=1S/C13H20O2/c1-9(2)11-6-5-10(3)12(11)7-8-13(14)15-4/h11H,1,5-8H2,2-4H3	C13H20O2	1	-94.12818288580414	methyl 3-(2-methyl-5-prop-1-en-2-ylcyclopenten-1-yl)propanoate	C=C(C)C1CCC(=C1CCC(=O)OC)C		21388531	""
1807_Psoriasis_SIRIUS_v2	157	0.0	
1807_Psoriasis_SIRIUS_v2	1590	0.0	MVIYWFBLVAFZID	InChI=1S/C19H22O6/c20-14(5-1-12-3-7-16(22)18(24)9-12)11-15(21)6-2-13-4-8-17(23)19(25)10-13/h3-4,7-10,14,20,22-25H,1-2,5-6,11H2	C19H22O6	1	-130.3148852260116	Hirsutanonol	C(CC(CC(=O)CCC1=CC=C(C(=C1)O)O)O)C2=CC=C(C(=C2)O)O		9928190;13347317;44602672	KNApSAcK:(31488);Natural Products:(UNPD185747 UNPD95876)
1807_Psoriasis_SIRIUS_v2	1581	0.0	IPJQRKDJEKYSEV	InChI=1S/C20H32O3/c1-3-19(2)23-18-16-14-12-10-8-6-4-5-7-9-11-13-15-17-20(21)22/h4-5,8-11,14,16,19H,3,6-7,12-13,15,17-18H2,1-2H3,(H,21,22)	C20H32O3	1	-117.0633689810663	""	CCC(C)OCC=CCC=CCC=CCC=CCCCC(=O)O		89054077	""
1807_Psoriasis_SIRIUS_v2	1600	0.0	
1807_Psoriasis_SIRIUS_v2	159	0.0	
1807_Psoriasis_SIRIUS_v2	1558	0.0	
1807_Psoriasis_SIRIUS_v2	1591	0.0	KZJQUYFDSCFSCO	InChI=1S/C15H26N6O4/c1-9(15(24)25)20-14(23)12(6-10-7-18-8-19-10)21-13(22)11(17)4-2-3-5-16/h7-9,11-12H,2-6,16-17H2,1H3,(H,18,19)(H,20,23)(H,21,22)(H,24,25)	C15H26N6O4	1	-241.07592608645956	2-[[2-(2,6-diaminohexanoylamino)-3-(1H-imidazol-5-yl)propanoyl]amino]propanoic acid	CC(C(=O)O)N=C(C(CC1=CN=CN1)N=C(C(CCCCN)N)O)O		18222465	""
1807_Psoriasis_SIRIUS_v2	1584	0.0	
1807_Psoriasis_SIRIUS_v2	1594	0.0	GSKMIFOMZSNIRJ	InChI=1S/C15H32N2O5/c1-19-9-10-20-11-12-21-13-14-22-17-15(18)7-5-3-2-4-6-8-16/h2-14,16H2,1H3,(H,17,18)	C15H32N2O5	1	-191.54343704431565	""	COCCOCCOCCON=C(CCCCCCCN)O		89167565	""
1807_Psoriasis_SIRIUS_v2	15	0.0	
1807_Psoriasis_SIRIUS_v2	1588	0.0	XCEGGGQHZQGXFB	InChI=1S/C37H72N16O6/c1-29-2-3-30(32(54)48-22-16-44-12-14-46-20-26-52-36(58)34(56)50-24-18-42-10-8-40-6-4-38)31(28-29)33(55)49-23-17-45-13-15-47-21-27-53-37(59)35(57)51-25-19-43-11-9-41-7-5-39/h2-3,28,40-47H,4-27,38-39H2,1H3,(H,48,54)(H,49,55)(H,50,56)(H,51,57)(H,52,58)(H,53,59)	C37H72N16O6	1	-401.04072573171413	""	CC1=CC=C(C(=C1)C(=NCCNCCNCCNC(=O)C(=O)NCCNCCNCCN)O)C(=NCCNCCNCCNC(=O)C(=O)NCCNCCNCCN)O		91236488	""
1807_Psoriasis_SIRIUS_v2	1596	0.0	
1807_Psoriasis_SIRIUS_v2	1575	0.0	PXBAZGPBJQUIKS	InChI=1S/C24H49N7O8/c1-13(32)11-20(35)28-16(9-10-25)22(37)29-17(7-8-19(26)34)23(38)31(2)24(39)30-18(21(27)36)12-14-3-5-15(33)6-4-14/h3-5,13,15-20,22-24,28-30,32-35,37-39H,6-12,25-26H2,1-2H3,(H2,27,36)	C24H49N7O8	1	-303.87731884425745	""	CC(CC(NC(CCN)C(NC(CCC(N)O)C(N(C)C(NC(CC1=CCC(C=C1)O)C(=N)O)O)O)O)O)O		123398659	""
1807_Psoriasis_SIRIUS_v2	1572	0.0	
1807_Psoriasis_SIRIUS_v2	1599	0.0	
1807_Psoriasis_SIRIUS_v2	1580	0.0	UPGNEGPVLVYGMI	InChI=1S/C15H22O6/c16-12-9-13(17)11(7-8-15(20)21)10(12)5-3-1-2-4-6-14(18)19/h1,3,7-8,10-13,16-17H,2,4-6,9H2,(H,18,19)(H,20,21)	C15H22O6	1	-168.90432601892175	""	C(=CCC1C(C=CC(=O)O)C(CC1O)O)CCCC(=O)O			""
1807_Psoriasis_SIRIUS_v2	1587	0.0	XTQIBFVBYWIHIP	InChI=1S/C10H16O5/c11-8(6-7-10(14)15)4-2-1-3-5-9(12)13/h1-7H2,(H,12,13)(H,14,15)	C10H16O5	1	-88.89117678408091	""	C(CCC(=O)CCC(=O)O)CCC(=O)O		1755	""
1807_Psoriasis_SIRIUS_v2	1603	0.0	PGMIMMDTRMZWPQ	InChI=1S/C18H40N6O3/c1-19-10-7-9-16(22-4)17(26)23-11-6-5-8-15(21-3)18(27)24-13-14(25)12-20-2/h14-16,19-22,25H,5-13H2,1-4H3,(H,23,26)(H,24,27)	C18H40N6O3	1	-205.18586977071024	(2S)-6-[[(2S)-2,5-bis(methylamino)pentanoyl]amino]-N-[2-hydroxy-3-(methylamino)propyl]-2-(methylamino)hexanamide	CNCCCC(C(=NCCCCC(C(=NCC(CNC)O)O)NC)O)NC		59839803	""
1807_Psoriasis_SIRIUS_v2	1598	0.0	CKJRSAKYAFVDTA	InChI=1S/C17H26O4/c1-2-14(18)11-9-13-10-12-16(19)15(13)7-5-3-4-6-8-17(20)21/h13,15-16,19H,2,4,6-12H2,1H3,(H,20,21)	C17H26O4	1	-124.21023490188422	""	CCC(=O)CCC1CCC(C1CC#CCCCC(=O)O)O		53725762	""
1807_Psoriasis_SIRIUS_v2	1604	0.0	HWINCVVDPCOUDA	InChI=1S/C14H33N7O/c15-7-1-2-8-19-9-3-4-10-20-13(22)12(16)6-5-11-21-14(17)18/h12,19H,1-11,15-16H2,(H,20,22)(H4,17,18,21)	C14H33N7O	1	-204.52899464605278	""	C(CCNCCCCN=C(C(CCCNC(=N)N)N)O)CN		10925108	""
1807_Psoriasis_SIRIUS_v2	1585	0.0	QXENNPBCVQKEIL	InChI=1S/C19H20O2/c1-3-13-19(14-4-2,15-5-9-17(20)10-6-15)16-7-11-18(21)12-8-16/h3-12,20-21H,1-2,13-14H2	C19H20O2	1	-75.088857773841	""	C=CCC(CC=C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O		54251659	""
1807_Psoriasis_SIRIUS_v2	1589	0.0	MJRXUPDWQFQHAC	InChI=1S/C14H18O5/c1-19-14(18)7-3-2-5-10-11(6-4-8-15)13(17)9-12(10)16/h2-5,7,10-13,16-17H,6,9H2,1H3	C14H18O5	1	-141.73084008870106	""	COC(=O)C=CC=CC1C(CC=C=O)C(CC1O)O		88846937;88846938;88846940	""
1807_Psoriasis_SIRIUS_v2	1606	0.0	OKGIEHPJAZXNBF	InChI=1S/C10H16O5/c11-4-7-6-1-5(2-10(13)14)15-9(6)3-8(7)12/h5-9,11-12H,1-4H2,(H,13,14)	C10H16O5	1	-135.14828998485513	""	C1C(CC(=O)O)OC2CC(C(CO)C12)O		101593682	""
1807_Psoriasis_SIRIUS_v2	1609	0.0	JNWXNEQVNDCKAS	InChI=1S/C28H48O10/c1-10-19-14(3)22(30)15(4)21(29)13(2)11-27(8,34)24(31)16(5)23(17(6)26(33)37-19)38-20-12-28(9,35)25(32)18(7)36-20/h11,14-20,22-25,30-32,34-35H,10,12H2,1-9H3	C28H48O10	1	-191.01015145287087	""	CCC1C(C)C(C(C)C(=O)C(=CC(C)(C(C(C)C(C(C)C(=O)O1)OC2CC(C)(C(C(C)O2)O)O)O)O)C)O			""
1807_Psoriasis_SIRIUS_v2	1614	0.0	
1807_Psoriasis_SIRIUS_v2	1621	0.0	DZUXGQBLFALXCR	InChI=1S/C20H36O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h12-13,15-19,21-23H,2-11,14H2,1H3,(H,24,25)	C20H36O5	1	-103.28311057472938	PGF1beta	CCCCCC(C=CC1C(CCCCCCC(=O)O)C(CC1O)O)O		4957;105061;453448;3080666;5280939;5283070;5353905;6473774;9906717;10546890;11164145;11222026;12314596;12314597;22796047;22806372;24867277;25864503;25864504;25864507;26250273;35022215;51397624;51397625;51399528;51666610;51666612;52193768;52193770;53394623;53787856;53787857;53787858;53787859;57369628;57369673;57376761;57903330;71434123;71773497;88326195;90905423;92267063;117907884;122176725;124351297;124351998;124351999;124426263;124489952;124514557;124586029;126456329;127054474	HMDB:(2685);Natural Products:(UNPD140814 UNPD6126 UNPD52412 UNPD78729);CHEBI:(28852);KEGG:(C06475)
1807_Psoriasis_SIRIUS_v2	1608	0.0	MGOWZWCOHIRWSL	InChI=1S/C26H42O4/c1-5-9-15-21(16-10-6-2)29-25(27)23-19-13-14-20-24(23)26(28)30-22(17-11-7-3)18-12-8-4/h13-14,19-22H,5-12,15-18H2,1-4H3	C26H42O4	1	-55.362493554800075	ACMC-20lybx	CCCCC(CCCC)OC(=O)C1=C(C=CC=C1)C(=O)OC(CCCC)CCCC		68947458	""
1807_Psoriasis_SIRIUS_v2	1623	0.0	BLLBBONXYLLFLH	InChI=1S/C25H44O6/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(28)31-24(20-29-22(2)26)21-30-23(3)27/h13-14,24H,4-12,15-21H2,1-3H3	C25H44O6	1	-148.6968094937356	""	CCCCCCCCCCC=CCCCCCC(=O)OC(COC(=O)C)COC(=O)C		9932946	""
1807_Psoriasis_SIRIUS_v2	1636	0.0	CTNVOPGKZMXNAL	InChI=1S/C9H20N6O5/c16-5-14-8(19)12-3-1-10-7(18)11-2-4-13-9(20)15-6-17/h16-17H,1-6H2,(H2,10,11,18)(H2,12,14,19)(H2,13,15,20)	C9H20N6O5	1	-220.11924384119874	""	C(CN=C(NCO)O)NC(=NCCN=C(NCO)O)O		89087658	""
1807_Psoriasis_SIRIUS_v2	1616	0.0	
1807_Psoriasis_SIRIUS_v2	1613	0.0	LLHDAICQBYNAGJ	InChI=1S/C18H34O3/c1-3-5-6-7-8-9-10-11-14-17(19)15-12-13-16-18(20)21-4-2/h9-10,17,19H,3-8,11-16H2,1-2H3	C18H34O3	1	-65.152577697319	""	CCCCCCC=CCCC(CCCCC(=O)OCC)O			""
1807_Psoriasis_SIRIUS_v2	1622	0.0	CNTOMWJTZWWKCJ	InChI=1S/C23H48N2O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-23(27)24-19-20-25(2)21-22-26/h26H,3-22H2,1-2H3,(H,24,27)	C23H48N2O2	1	-107.86488360736627	""	CCCCCCCCCCCCCCCCCC(=NCCN(C)CCO)O		10971044	""
1807_Psoriasis_SIRIUS_v2	1635	0.0	NZXFVIDEHSOUHZ	InChI=1S/C31H52O12/c1-6-7-8-9-10-11-12-13-14-15-16-17-28(37)39-19-25(36)18-26-29(40-22(3)33)31(42-24(5)35)30(41-23(4)34)27(43-26)20-38-21(2)32/h25-27,29-31,36H,6-20H2,1-5H3	C31H52O12	1	-220.47121576013708	""	CCCCCCCCCCCCCC(=O)OCC(CC1C(C(C(C(COC(=O)C)O1)OC(=O)C)OC(=O)C)OC(=O)C)O		25029971	""
1807_Psoriasis_SIRIUS_v2	1638	0.0	PQEKLRUVTSJAMI	InChI=1S/C38H75N/c1-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-39(3)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-5-2/h18-21H,4-17,22-38H2,1-3H3	C38H75N	1	-90.79442144197995	""	CCCCCCCCC=CCCCCCCCCCN(C)CCCCCCCCC=CCCCCCCCC		87994364;129018664	""
1807_Psoriasis_SIRIUS_v2	1612	0.0	IVICNGUTVWLRPU	InChI=1S/C24H33NO13/c1-13(27)34-19-20(35-14(2)28)22(36-15(3)29)24(38-21(19)23(30)31-4)37-18-11-17(6-5-16(18)12-26)33-10-9-32-8-7-25/h5-6,11,19-22,24,26H,7-10,12,25H2,1-4H3	C24H33NO13	1	-341.14783522654096	""	CC(=O)OC1C(C(C(OC2=CC(=CC=C2CO)OCCOCCN)OC1C(=O)OC)OC(=O)C)OC(=O)C		121376260;124082635	""
1807_Psoriasis_SIRIUS_v2	1633	0.0	ZDGFRXUUZOEHPH	InChI=1S/C9H8O2/c1-2-11-9(10)8-6-4-3-5-7-8/h1,3-7H,2H2	C9H8O2	1	-74.43807703412826	""	[CH]COC(=O)C1=CC=CC=C1		45120463	""
1807_Psoriasis_SIRIUS_v2	1618	0.0	XZZDNODANROJPT	InChI=1S/C13H22O4/c1-3-16-12(14)8-10-6-5-7-11(10)9-13(15)17-4-2/h10-11H,3-9H2,1-2H3	C13H22O4	1	-99.35941776366317	ethyl 2-[(1S,2S)-2-(2-ethoxy-2-oxoethyl)cyclopentyl]acetate	CCOC(=O)CC1CCCC1CC(=O)OCC		11096795;23273350	""
1807_Psoriasis_SIRIUS_v2	1617	0.0	QCEVKSVMCRLLPS	InChI=1S/C10H12O4/c1-5-6(2)9(10(13)14-3)8(12)4-7(5)11/h4,11-12H,1-3H3	C10H12O4	1	-139.1483329256009	Benzoic acid, 4,6-dihydroxy-2,3-dimethyl-, methyl ester	CC1=C(C=C(C(=C1C)C(=O)OC)O)O		15149125	""
1807_Psoriasis_SIRIUS_v2	1620	0.0	JNKNCMBUTGRWHB	InChI=1S/C12H20O4/c1-5-8-10(12(14)16-7-3)9(4)11(13)15-6-2/h5-8H2,1-4H3	C12H20O4	1	-111.62898267613855	""	CCCC(=C(C)C(=O)OCC)C(=O)OCC		86061320;88549108;88549109	""
1807_Psoriasis_SIRIUS_v2	1610	0.0	POULHZVOKOAJMA	InChI=1S/C12H24O2/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h2-11H2,1H3,(H,13,14)	C12H24O2	1	-31.827173212665897	dodecoate	CCCCCCCCCCCC(=O)O		3893;450626;4149208;10512327;11252659;12227347;12227348;12227349;16212944;16213294;16213334;16217341;16217355;20687692;71308915;71308916;71309940;71479986;129180172	HMDB:(638);KNApSAcK:(1221);Natural Products:(UNPD141768);CHEBI:(30805 18262);HSDB:(143-07-7);KEGG:(C02679);Plantcyc:(DODECANOATE);YMDB:(678)
1807_Psoriasis_SIRIUS_v2	1648	0.0	RRNAFBZXDUEQKX	InChI=1S/C21H42N8O3/c22-11-5-4-10-16(18(24)30)28-20(32)17(13-14-7-2-1-3-8-14)29-19(31)15(23)9-6-12-27-21(25)26/h14-17H,1-13,22-23H2,(H2,24,30)(H,28,32)(H,29,31)(H4,25,26,27)	C21H42N8O3	1	-225.02402708873137	""	C1CCC(CC1)CC(C(=NC(CCCCN)C(=N)O)O)N=C(C(CCCNC(=N)N)N)O		71696626	""
1807_Psoriasis_SIRIUS_v2	164	0.0	RHPRLDQFUBDIRD	InChI=1S/C27H44/c1-19(2)9-8-10-20(3)23-14-15-24-22-13-12-21-11-6-7-17-26(21,4)25(22)16-18-27(23,24)5/h9,11,20,22-25H,6-8,10,12-18H2,1-5H3	C27H44	1	-73.73688767047541	""	CC(=CCCC(C)C1CCC2C3CCC4=CCCCC4(C)C3CCC12C)C		68814391	""
1807_Psoriasis_SIRIUS_v2	1611	0.0	UEERAGMMYRMPGG	InChI=1S/C31H54N6O8/c1-9-45-27(40)17-33-29(42)22(13-18(2)3)35-30(43)24(15-20(6)7)34-26(39)16-32-28(41)23(14-19(4)5)36-31(44)25-11-10-12-37(25)21(8)38/h18-20,22-25H,9-17H2,1-8H3,(H,32,41)(H,33,42)(H,34,39)(H,35,43)(H,36,44)	C31H54N6O8	1	-288.84451398299564	ethyl 2-[[(2S)-2-[[(2S)-2-[[2-[[(2S)-2-[[(2S)-1-acetylpyrrolidine-2-carbonyl]amino]-4-methylpentanoyl]amino]acetyl]amino]-4-methylpentanoyl]amino]-4-methylpentanoyl]amino]acetate	CCOC(=O)CN=C(C(CC(C)C)N=C(C(CC(C)C)N=C(CN=C(C(CC(C)C)N=C(C1CCCN1C(=O)C)O)O)O)O)O		13362477	""
1807_Psoriasis_SIRIUS_v2	1650	0.0	TVWUVAADUKCZPQ	InChI=1S/C30H63N/c1-4-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31(5-2)6-3/h4-30H2,1-3H3	C30H63N	1	-77.32327320956281	""	CCCCCCCCCCCCCCCCCCCCCCCCCCN(CC)CC		88844416	""
1807_Psoriasis_SIRIUS_v2	1627	0.0	UVLYZUDDTCSEMH	InChI=1S/C31H61N3O8/c1-9-14-25(19-22(2)35)15-10-11-17-27(29(39)41-8)32-28(38)26(33-30(40)42-31(5,6)7)16-12-13-18-34(20-23(3)36)21-24(4)37/h22-27,35-37H,9-21H2,1-8H3,(H,32,38)(H,33,40)	C31H61N3O8	1	-245.16451970054112	""	CCCC(CCCCC(C(=O)OC)N=C(C(CCCCN(CC(C)O)CC(C)O)N=C(O)OC(C)(C)C)O)CC(C)O		118606180;118606195	""
1807_Psoriasis_SIRIUS_v2	1646	0.0	NKPFOSWZEUAUDX	InChI=1S/C29H48O9/c1-24(2,35)9-8-22(32)27(5,36)20-7-11-29(38)17-13-28(37,15-23(33)34)21-12-18(30)19(31)14-25(21,3)16(17)6-10-26(20,29)4/h13,16,18-22,30-32,35-38H,6-12,14-15H2,1-5H3,(H,33,34)	C29H48O9	1	-185.68658147473673	""	CC(C)(CCC(C(C)(C1CCC2(C3=CC(CC(=O)O)(C4CC(C(CC4(C)C3CCC12C)O)O)O)O)O)O)O			""
1807_Psoriasis_SIRIUS_v2	1643	0.0	
1807_Psoriasis_SIRIUS_v2	1639	0.0	UKPKWLYZONWZCM	InChI=1S/C22H38N4O5/c1-13(2)11-16(19(27)25-17(22(30)31)12-14(3)4)24-20(28)18-8-6-10-26(18)21(29)15-7-5-9-23-15/h13-18,23H,5-12H2,1-4H3,(H,24,28)(H,25,27)(H,30,31)	C22H38N4O5	1	-274.7424405953534	4-methyl-2-[[4-methyl-2-[[1-(pyrrolidine-2-carbonyl)pyrrolidine-2-carbonyl]amino]pentanoyl]amino]pentanoic acid	CC(C)CC(C(=NC(CC(C)C)C(=O)O)O)N=C(C1CCCN1C(=O)C2CCCN2)O		20015228	""
1807_Psoriasis_SIRIUS_v2	1634	0.0	HKFUCBIODOMCLQ	InChI=1S/C37H70N2O9S/c1-13-35(5,30(40)17-14-21-38(8,9)23-20-33(43)44)28-37(7,32(42)19-16-25-48-12)29-36(6,27-34(2,3)4)31(41)18-15-22-39(10,11)24-26-49(45,46)47/h13-29H2,1-12H3	C37H70N2O9S	1	-318.56411872915896	""	CCC(C)(CC(C)(CC(C)(CC(C)(C)C)C(=O)CCC[N+](C)(C)CC[S-](=O)(=O)=O)C(=O)CCCOC)C(=O)CCC[N+](C)(C)CCC(=O)[O-]		58545257;58545258	""
1807_Psoriasis_SIRIUS_v2	1649	0.0	MAUAGULXOHJIER	InChI=1S/C25H34O8/c26-15-21-22(29)23(30)24(31)25(33-21)32-20(14-9-17-7-12-19(28)13-8-17)4-2-1-3-16-5-10-18(27)11-6-16/h5-8,10-13,20-31H,1-4,9,14-15H2	C25H34O8	1	-172.0674359131896	(2R,3R,4S,5S,6R)-2-[(3R)-1,7-bis(4-hydroxyphenyl)heptan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	C(CCC(CCC1=CC=C(C=C1)O)OC2C(C(C(C(CO)O2)O)O)O)CC3=CC=C(C=C3)O		21637601;24148522;38347313	KNApSAcK:(34405);Natural Products:(UNPD182838)
1807_Psoriasis_SIRIUS_v2	1657	0.0	FXQQMAYCFLZHDS	InChI=1S/C16H32N6O5S/c1-9(2)12(22-13(23)10(17)6-8-28(3)27)14(24)21-11(15(25)26)5-4-7-20-16(18)19/h9-12H,4-8,17H2,1-3H3,(H,21,24)(H,22,23)(H,25,26)(H4,18,19,20)	C16H32N6O5S	1	-234.50792361863432	""	CC(C)C(C(=NC(CCCNC(=N)N)C(=O)O)O)N=C(C(CCS(=O)C)N)O		91746355	""
1807_Psoriasis_SIRIUS_v2	1644	0.0	QQXWWCIEPUFZQL	InChI=1S/C20H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-13,15-16H,2-5,14,17-19H2,1H3,(H,21,22)	C20H30O2	1	-44.658812615689605	Bosseopentaenoic acid	CCCCCC=CC=CC=CC=CCC=CCCCC(=O)O		20847706;21773816;73721103	Natural Products:(UNPD139364)
1807_Psoriasis_SIRIUS_v2	1655	0.0	
1807_Psoriasis_SIRIUS_v2	1662	0.0	NMROBXBCIGJWHV	InChI=1S/C17H40N6O5S/c1-12(2)8-15(22-27-9-14(18)11-29(24,25)26)10-28-23-16(13(3)4)6-5-7-21-17(19)20/h12-16,22-23H,5-11,18H2,1-4H3,(H4,19,20,21)(H,24,25,26)	C17H40N6O5S	1	-227.88051875324547	2-amino-3-[[1-[[6-(diaminomethylideneamino)-2-methylhexan-3-yl]amino]oxy-4-methylpentan-2-yl]amino]oxypropane-1-sulfonic acid	CC(C)CC(CONC(CCCNC(=N)N)C(C)C)NOCC(CS(=O)(=O)O)N		59780213	""
1807_Psoriasis_SIRIUS_v2	1661	0.0	YOYOQXRPUDEPAK	InChI=1S/C21H40O5/c1-3-5-7-9-10-12-14-16-21(24)26-19(17-22)18-25-20(23)15-13-11-8-6-4-2/h19,22H,3-18H2,1-2H3	C21H40O5	1	-106.39335476174497	Glyceryl 2-caprate-1-caprylate	CCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCC		19026760;73416317;73416318	HMDB:(92901)
1807_Psoriasis_SIRIUS_v2	1658	0.0	
1807_Psoriasis_SIRIUS_v2	1651	0.0	DBFQOBHKEJTBFK	InChI=1S/C11H18O4/c1-4-5-6-7-11(15-10(3)13)8-14-9(2)12/h8H,4-7H2,1-3H3	C11H18O4	1	-127.57622679776763	""	CCCCCC(=COC(=O)C)OC(=O)C		125507006	""
1807_Psoriasis_SIRIUS_v2	1626	0.0	UAMGXKDBEUSNHZ	InChI=1S/C19H28N4O2/c1-3-8-18(24)21-13-7-11-17-22-15-9-5-6-10-16(15)23(17)14-19(25)20-12-4-2/h5-6,9-10H,3-4,7-8,11-14H2,1-2H3,(H,20,25)(H,21,24)	C19H28N4O2	1	-173.51704048939337	N-[3-[1-[2-oxo-2-(propylamino)ethyl]benzimidazol-2-yl]propyl]butanamide	CCCC(=NCCCC1=NC2=C(C=CC=C2)N1CC(=NCCC)O)O		17031089	""
1807_Psoriasis_SIRIUS_v2	1660	0.0	GZGNQASWKRVOOP	InChI=1S/C18H30O5/c1-2-3-4-7-13(19)10-11-15-14(16(20)12-17(15)21)8-5-6-9-18(22)23/h10-11,14-17,20-21H,2-9,12H2,1H3,(H,22,23)	C18H30O5	1	-115.34177854178036	""	CCCCCC(=O)C=CC1C(CCCCC(=O)O)C(CC1O)O			""
1807_Psoriasis_SIRIUS_v2	165	0.0	QHZLMUACJMDIAE	InChI=1S/C19H38O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(22)23-17-18(21)16-20/h18,20-21H,2-17H2,1H3	C19H38O4	1	-12.613602589774615	Monopalmitin	CCCCCCCCCCCCCCCC(=O)OCC(CO)O		14900;3084463;11359451;54229153;57694152	HMDB:(31074);KNApSAcK:(42063);Natural Products:(UNPD25833 UNPD194139);CHEBI:(64757 75542 75811 69081);YMDB:(2313);Biocyc:(CPD-8508)
1807_Psoriasis_SIRIUS_v2	1659	0.0	KMHMFYHPNSXRIV	InChI=1S/C17H34N2O3/c1-3-16(21)19-15(2)11-10-13-18-17(22)12-8-6-4-5-7-9-14-20/h15,20H,3-14H2,1-2H3,(H,18,22)(H,19,21)	C17H34N2O3	1	-144.39100093472632	""	CCC(=NC(C)CCCN=C(CCCCCCCCO)O)O		123508868	""
1807_Psoriasis_SIRIUS_v2	1640	0.0	ZMXHMEXYKVOENZ	InChI=1S/C15H32N2O/c1-4-5-6-7-8-9-10-11-13-16-15(18)12-14-17(2)3/h4-14H2,1-3H3,(H,16,18)	C15H32N2O	1	-143.62129541568254	""	CCCCCCCCCCN=C(CCN(C)C)O		87663317	""
1807_Psoriasis_SIRIUS_v2	1668	0.0	RGUPUNMQJSNUEF	InChI=1S/C28H49N3O11/c1-5-25(32)29-22-40-16-11-35-9-13-37-19-28(8-4,21-39-15-18-42-24-31-27(34)7-3)20-38-14-10-36-12-17-41-23-30-26(33)6-2/h5-7H,1-3,8-24H2,4H3,(H,29,32)(H,30,33)(H,31,34)	C28H49N3O11	1	-369.5508365455729	""	C=CC(=NCOCCOCCOCC(CC)(COCCOCCOCN=C(C=C)O)COCCOCN=C(C=C)O)O		121316161	""
1807_Psoriasis_SIRIUS_v2	1669	0.0	KYSKZJJUTJRLIM	InChI=1S/C20H38N6O4/c21-13-7-5-9-15(19(23)29)25-17(27)11-3-1-2-4-12-18(28)26-16(20(24)30)10-6-8-14-22/h1-2,15-16H,3-14,21-22H2,(H2,23,29)(H2,24,30)(H,25,27)(H,26,28)	C20H38N6O4	1	-197.953998475168	(E)-N,N''-bis[(2S)-1,6-diamino-1-oxohexan-2-yl]oct-4-enediamide	C(=CCCC(=NC(CCCCN)C(=N)O)O)CCC(=NC(CCCCN)C(=N)O)O		11418898	""
1807_Psoriasis_SIRIUS_v2	1665	0.0	WZFWEXWZFHXTHU	InChI=1S/C27H38O8/c1-4-27(29,25(28)23-17-34-26(2,3)35-23)24(33-20-31-16-22-13-9-6-10-14-22)18-32-19-30-15-21-11-7-5-8-12-21/h5-14,23-25,28-29H,4,15-20H2,1-3H3	C27H38O8	1	-251.69392398525443	(1R,2S,3R)-1-[(4R)-2,2-dimethyl-1,3-dioxolan-4-yl]-2-ethyl-3,4-bis(phenylmethoxymethoxy)butane-1,2-diol	CCC(C(COCOCC1=CC=CC=C1)OCOCC2=CC=CC=C2)(C(C3COC(C)(C)O3)O)O		11799259	""
1807_Psoriasis_SIRIUS_v2	1664	0.0	LDAXQCVBWKSHLB	InChI=1S/C25H32O11/c26-12-21-22(32)23(33)24(34)25(36-21)35-16(6-2-14-4-8-18(29)20(31)10-14)11-15(27)5-1-13-3-7-17(28)19(30)9-13/h3-4,7-10,16,21-26,28-34H,1-2,5-6,11-12H2	C25H32O11	1	-199.45595897268845	(5S)-1,7-bis(3,4-dihydroxyphenyl)-5-[(2S,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyheptan-3-one	C(CC(=O)CC(CCC1=CC=C(C(=C1)O)O)OC2C(C(C(C(CO)O2)O)O)O)C3=CC=C(C(=C3)O)O		11641978;45783118;46191235;101110102	KNApSAcK:(31857);Natural Products:(UNPD83562 UNPD100634)
1807_Psoriasis_SIRIUS_v2	1656	0.0	
1807_Psoriasis_SIRIUS_v2	1681	0.0	VFXHWXCBNPKESF	InChI=1S/C29H60O8/c1-3-5-7-9-10-12-14-29(13-11-8-6-4-2)37-28-27-36-26-25-35-24-23-34-22-21-33-20-19-32-18-17-31-16-15-30/h29-30H,3-28H2,1-2H3	C29H60O8	1	-81.66125572627983	""	CCCCCCCCC(CCCCCC)OCCOCCOCCOCCOCCOCCOCCO		87269171	""
