#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags	internalFilename
5957	M+NH4	36062041	1	Tetrahydrocurcumin	Isolated	NIST	0.0	spectra/specs_ms.pklbin5957	InChI=1S/C21H24O6/c1-26-20-11-14(5-9-18(20)24)3-7-16(22)13-17(23)8-4-15-6-10-19(25)21(12-15)27-2/h5-6,9-12,24-25H,3-4,7-8,13H2,1-2H3	N/A	HCD	Positive	ESI	390.191	lib-00026.mgf	Bronze	3	0.789724	0.782119	0.000305176	1	NIST17	NIST	390.191	N/A	294.49	5	COC1=C(C=CC(=C1)CCC(=O)CC(=O)CCC2=CC(=C(C=C2)O)OC)O	1	390.191	specs_ms.pklbin	CCMSLIB00003271348	16025	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2486	Cat	14357212	1	Dimethyldioctadecylammonium cation	Isolated	NIST	0.0	spectra/specs_ms.pklbin2486	InChI=1S/C38H80N/c1-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-37-39(3,4)38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-2/h5-38H2,1-4H3/q+1	N/A	HCD	Positive	ESI	550.628	lib-00026.mgf	Bronze	3	0.788459	0.443385	0.000244141	1	NIST17	NIST	550.628	N/A	535.36	3	CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC	1	550.629	specs_ms.pklbin	CCMSLIB00003379655	389376	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
3341	M+H	628977	1	Palmitic acid ethyl ester	Isolated	NIST	0.0	spectra/specs_ms.pklbin3341	InChI=1S/C18H36O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20-4-2/h3-17H2,1-2H3	N/A	HCD	Positive	ESI	285.279	lib-00026.mgf	Bronze	3	0.787874	0.748822	0.000213623	1	NIST17	NIST	285.279	N/A	518.22	4	CCCCCCCCCCCCCCCC(=O)OCC	1	285.279	specs_ms.pklbin	CCMSLIB00003336504	17500	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
6049	M+H	50974771	1	Heptapropylene glycol	Isolated	NIST	0.0	spectra/specs_ms.pklbin6049	InChI=1S/C21H44O8/c1-15(23)9-24-17(3)11-26-19(5)13-28-21(7)14-29-20(6)12-27-18(4)10-25-16(2)8-22/h15-23H,8-14H2,1-7H3	N/A	Q-TOF	Positive	ESI	425.311	lib-00026.mgf	Bronze	3	0.785803	2.15261	0.000915527	1	NIST17	NIST	425.311	N/A	141.69	8	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O	1	425.31	specs_ms.pklbin	CCMSLIB00003231118	7410	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
714	M-H	1871676	1	2-Octenoic acid, (E)-	Isolated	NIST	0.0	spectra/specs_ms.pklbin714	InChI=1S/C8H14O2/c1-2-3-4-5-6-7-8(9)10/h6-7H,2-5H2,1H3,(H,9,10)/b7-6+	N/A	IT-FT/ion trap with FTMS	Negative	ESI	141.092	lib-00026.mgf	Bronze	3	0.785315	9.19256	0.001297	1	NIST17	NIST	141.092	N/A	108.25	3	CCCCCC=CC(=O)O	1	141.091	specs_ms.pklbin	CCMSLIB00003465795	5138	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1615	M+H	n/a	1	NCGC00347403-02_C30H42O12_1,7-Bis(4-hydroxyphenyl)-3-heptanyl 6-O-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)tetrahydro-2-furanyl]-beta-D-glucopyranoside	isolated	lfnothias	594.268	spectra/specs_ms.pklbin1615	InChI=1S/C30H42O12/c31-16-30(38)17-40-29(27(30)37)39-15-23-24(34)25(35)26(36)28(42-23)41-22(14-9-19-7-12-21(33)13-8-19)4-2-1-3-18-5-10-20(32)11-6-18/h5-8,10-13,22-29,31-38H,1-4,9,14-17H2/t22?,23-,24-,25+,26-,27+,28-,29+,30-/m1/s1	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	595.275	lib-00001.mgf	Gold	1	0.785015	0.512664	0.000305176	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	595.275	n/a	224.57	19	OC[C@@]1(O)CO[C@H](OC[C@H]2O[C@@H](OC(CCCCC3=CC=C(O)C=C3)CCC4=CC=C(O)C=C4)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O	1	595.275	specs_ms.pklbin	CCMSLIB00000853068	42708	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.pklbin
4834	M+H	52828769	1	Nonapropylene glycol	Isolated	NIST	0.0	spectra/specs_ms.pklbin4834	InChI=1S/C27H56O10/c1-19(29)11-30-21(3)13-32-23(5)15-34-25(7)17-36-27(9)18-37-26(8)16-35-24(6)14-33-22(4)12-31-20(2)10-28/h19-29H,10-18H2,1-9H3	N/A	Q-TOF	Positive	ESI	541.395	lib-00026.mgf	Bronze	3	0.784966	2.02926	0.00109863	1	NIST17	NIST	541.395	N/A	289.13	12	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O	1	541.393	specs_ms.pklbin	CCMSLIB00003231151	283435	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
6339	M+H	52828769	1	Nonapropylene glycol	Isolated	NIST	0.0	spectra/specs_ms.pklbin6339	InChI=1S/C27H56O10/c1-19(29)11-30-21(3)13-32-23(5)15-34-25(7)17-36-27(9)18-37-26(8)16-35-24(6)14-33-22(4)12-31-20(2)10-28/h19-29H,10-18H2,1-9H3	N/A	Q-TOF	Positive	ESI	541.395	lib-00026.mgf	Bronze	3	0.783566	1.35284	0.000732422	1	NIST17	NIST	541.395	N/A	154.9	12	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O	1	541.395	specs_ms.pklbin	CCMSLIB00003231151	22935	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
4632	M-H	96687239	1	1,2-Dioleoyl-sn-glycero-3-phosphoethanolamine-N-methyl	Isolated	NIST	0.0	spectra/specs_ms.pklbin4632	InChI=1S/C42H80NO8P/c1-4-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43-3)51-42(45)35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-5-2/h18-21,40,43H,4-17,22-39H2,1-3H3,(H,46,47)/b20-18-,21-19-/t40-/m1/s1	N/A	HCD	Negative	ESI	756.555	lib-00026.mgf	Bronze	3	0.781482	1.04878	0.000793457	1	NIST17	NIST	756.555	N/A	430.04	3	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[NH2+]C)OC(=O)CCCCCCCC=CCCCCCCCC	1	756.554	specs_ms.pklbin	CCMSLIB00003268611	47766	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
4736	M+H	50974771	1	Heptapropylene glycol	Isolated	NIST	0.0	spectra/specs_ms.pklbin4736	InChI=1S/C21H44O8/c1-15(23)9-24-17(3)11-26-19(5)13-28-21(7)14-29-20(6)12-27-18(4)10-25-16(2)8-22/h15-23H,8-14H2,1-7H3	N/A	Q-TOF	Positive	ESI	425.311	lib-00026.mgf	Bronze	3	0.781055	1.43507	0.000610352	1	NIST17	NIST	425.311	N/A	250.85	9	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O	1	425.31	specs_ms.pklbin	CCMSLIB00003231118	202663	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
3830	M+H	69747553	1	1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine	Isolated	NIST	0.0	spectra/specs_ms.pklbin3830	InChI=1S/C23H48NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h22,25H,2-21,24H2,1H3,(H,27,28)/t22-/m1/s1	N/A	IT-FT/ion trap with FTMS	Positive	ESI	482.324	lib-00026.mgf	Bronze	3	0.780799	3.54323	0.00170898	1	NIST17	NIST	482.324	N/A	383.09	4	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[NH3+])O	1	482.322	specs_ms.pklbin	CCMSLIB00003269387	5867	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
765	M+H-H2O	542449	1	1-Palmitoylglycerol	Isolated	NIST	0.0	spectra/specs_ms.pklbin765	InChI=1S/C19H38O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(22)23-17-18(21)16-20/h18,20-21H,2-17H2,1H3	N/A	IT-FT/ion trap with FTMS	Positive	ESI	313.274	lib-00026.mgf	Bronze	3	0.779046	1.36381	0.000427246	1	NIST17	NIST	313.274	N/A	435.28	7	CCCCCCCCCCCCCCCC(=O)OCC(CO)O	1	313.273	specs_ms.pklbin	CCMSLIB00003377015	7519	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
145	M+H	693710	1	trans-13-Octadecenoic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin145	InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h5-6H,2-4,7-17H2,1H3,(H,19,20)/b6-5+	N/A	HCD	Positive	ESI	283.263	lib-00026.mgf	Bronze	3	0.777824	0	0	1	NIST17	NIST	283.263	N/A	465.79	8	CCCCC=CCCCCCCCCCCCC(=O)O	1	283.263	specs_ms.pklbin	CCMSLIB00003722195	70776	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1168	M+H	19420576	1	1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine	Isolated	NIST	0.0	spectra/specs_ms.pklbin1168	InChI=1S/C26H54NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h25,28H,5-24H2,1-4H3/t25-/m1/s1	N/A	HCD	Positive	ESI	524.371	lib-00026.mgf	Bronze	3	0.775122	14.3168	0.00750732	1	NIST17	NIST	524.371	N/A	452.83	5	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O	1	524.364	specs_ms.pklbin	CCMSLIB00003269040	17177	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
5956	M+NH4	n/a	1	NCGC00385199-01!2-[3,4-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]phenyl]-5,7-dihydroxychromen-4-one	isolated	lfnothias	610.153	spectra/specs_ms.pklbin5956	InChI=1S/C27H30O16/c28-7-17-20(33)22(35)24(37)26(42-17)40-13-2-1-9(14-6-12(32)19-11(31)4-10(30)5-16(19)39-14)3-15(13)41-27-25(38)23(36)21(34)18(8-29)43-27/h1-6,17-18,20-31,33-38H,7-8H2/t17-,18-,20-,21-,22+,23+,24-,25-,26-,27-/m1/s1	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	628.187	lib-00001.mgf	Gold	1	0.774404	11.5621	0.00726318	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	628.187	n/a	204.02	18	OC[C@H]1O[C@@H](OC2=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=C(C=C2)C4=CC(=O)C5=C(O)C=C(O)C=C5O4)[C@H](O)[C@@H](O)[C@@H]1O	1	628.194	specs_ms.pklbin	CCMSLIB00000847749	60456	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.pklbin
2547	M+H-H2O	506138	1	16-Hydroxyhexadecanoic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin2547	InChI=1S/C16H32O3/c17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(18)19/h17H,1-15H2,(H,18,19)	N/A	IT-FT/ion trap with FTMS	Positive	ESI	255.232	lib-00026.mgf	Bronze	3	0.773425	1.19568	0.000305176	1	NIST17	NIST	255.232	N/A	148.19	6	C(CCCCCCCC(=O)O)CCCCCCCO	1	255.232	specs_ms.pklbin	CCMSLIB00003527361	6461	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2238	M+H	 	1	Coumarin-314	Commercial	Bracegirdle	0.0	spectra/specs_ms.pklbin2238	 InChI=1S/C18H19NO4/c1-2-22-17(20)14-10-12-9-11-5-3-7-19-8-4-6-13(15(11)19)16(12)23-18(14)21/h9-10H,2-8H2,1H3	 	qTof	Positive	LC-ESI	314.139	lib-00011.mgf	Bronze	3	0.771011	0.388587	0.00012207	1	GNPS-LIBRARY	Keyzers	314.139	 	311.21	3	 CCOC(=O)C1=CC2=CC3=C4C(=C2OC1=O)CCCN4CCC3	1	314.139	specs_ms.pklbin	CCMSLIB00003060624	809082	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
5383	M+H	83885	1	Spectral Match to (-)-Riboflavin from NIST14	Isolated	Data deposited by quinnr	0.0	spectra/specs_ms.pklbin5383	InChI=1S/C17H20N4O6/c1-7-3-9-10(4-8(7)2)21(5-11(23)14(25)12(24)6-22)15-13(18-9)16(26)20-17(27)19-15/h3-4,11-12,14,22-25H,5-6H2,1-2H3,(H,20,26,27)/t11-,12+,14-/m0/s1	N/A	qTof	Positive	LC-ESI	377.145	lib-00025.mgf	Bronze	3	0.770901	7.68715	0.00289917	1	GNPS-NIST14-MATCHES	Data from Dorrestein/Knight	377.145	N/A	153.03	4	Cc1c(C)cc(N=C2C(NC(N=C2N3C[C@@H]([C@@H]([C@@H](CO)O)O)O)=O)=O)c3c1	1	377.142	specs_ms.pklbin	CCMSLIB00003139347	5803	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
921	M+H	642-71-7	0	Antiarol	Isolated	N/A	0.0	spectra/specs_ms.pklbin921	InChI=1S/C9H12O4/c1-11-7-4-6(10)5-8(12-2)9(7)13-3/h4-5,10H,1-3H3	N/A	qTof	Positive	LC-ESI	185.081	lib-00027.mgf	Bronze	3	0.770402	2.55576	0.000473022	1	METLIN	Metlin	185.081	N/A	140.52	3	 COc1cc(cc(c1OC)OC)O	1	185.08	specs_ms.pklbin	CCMSLIB00000505943	5161	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1246	M+H-H2O	112801	1	Oleic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin1246	InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H,19,20)/b10-9-	N/A	HCD	Positive	ESI	265.253	lib-00026.mgf	Bronze	3	0.770254	0.690306	0.000183105	1	NIST17	NIST	265.253	N/A	465.71	9	CCCCCCCCC=CCCCCCCCC(=O)O	1	265.252	specs_ms.pklbin	CCMSLIB00003440661	8128	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1459	M+H	19420565	1	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14	Isolated	Data deposited by alchemistmatt	0.0	spectra/specs_ms.pklbin1459	 InChI=1S/C41H78NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(43)47-37-39(38-49-51(45,46)48-36-35-42)50-41(44)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17-20,39H,3-16,21-38,42H2,1-2H3,(H,45,46)/b19-17-,20-18-/t39-/m1/s1	N/A	qTof	Positive	LC-ESI	522.354	lib-00025.mgf	Bronze	3	0.769623	1.16846	0.000610352	1	GNPS-NIST14-MATCHES	Data from Katrina Waters;Yoshihiro Kawaoka;Richard Smith;Thomas Metz;Ralph Baric	522.354	N/A	367.5	5	N/ACCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC	1	522.355	specs_ms.pklbin	CCMSLIB00003137223	78744	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
568	M+H	N/A	1	Spectral Match to PyroGlu-Ile from NIST14	Isolated	Data deposited by kduncan	0.0	spectra/specs_ms.pklbin568	InChI=1S/C11H18N2O4/c1-3-6(2)9(11(16)17)13-10(15)7-4-5-8(14)12-7/h6-7,9H,3-5H2,1-2H3,(H,12,14)(H,13,15)(H,16,17)/t6-,7-,9-/m0/s1	N/A	qTof	Positive	LC-ESI	243.134	lib-00025.mgf	Bronze	3	0.769383	3.32621	0.000808716	1	GNPS-NIST14-MATCHES	Data from Dr. Katherine R. Duncan	243.134	N/A	148.1	6	O=C(N[C@H](C(O)=O)[C@@H](C)CC)[C@H]1NC(CC1)=O	1	243.133	specs_ms.pklbin	CCMSLIB00003137597	29508	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
854	M+NH4	n/a	1	NCGC00180666-02!(2R,3S,4S,5R,6S)-2-[(3,4,5-trihydroxyoxan-2-yl)oxymethyl]-6-(3,4,5-trimethoxyphenoxy)oxane-3,4,5-triol	isolated	lfnothias	478.169	spectra/specs_ms.pklbin854	InChI=1S/C20H30O13/c1-27-10-4-8(5-11(28-2)18(10)29-3)32-20-17(26)15(24)14(23)12(33-20)7-31-19-16(25)13(22)9(21)6-30-19/h4-5,9,12-17,19-26H,6-7H2,1-3H3/t9?,12-,13?,14-,15+,16?,17-,19?,20-/m1/s1	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	496.203	lib-00001.mgf	Gold	1	0.769189	2.02957	0.00100708	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	496.203	n/a	145.01	13	COC1=CC(O[C@@H]2O[C@H](COC3OCC(O)C(O)C3O)[C@@H](O)[C@H](O)[C@H]2O)=CC(OC)=C1OC	1	496.202	specs_ms.pklbin	CCMSLIB00000848141	85935	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.pklbin
570	M+H	478931827	1	Spectral Match to trans-EKODE-(E)-Ib from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.pklbin570	N/A	N/A	HCD	Positive	ESI	311.221	lib-00025.mgf	Bronze	3	0.76724	1.27475	0.000396729	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	311.221	N/A	274.28	6	N/A	1	311.221	specs_ms.pklbin	CCMSLIB00003135501	8606	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
849	M+H	506434	1	Spectral Match to cis,cis-9,12-Octadecadien-1-ol from NIST14	Isolated	Data deposited by negarg	0.0	spectra/specs_ms.pklbin849	InChI=1S/C18H34O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h6-7,9-10,19H,2-5,8,11-18H2,1H3/b7-6+,10-9+	N/A	qTof	Positive	LC-ESI	267.268	lib-00025.mgf	Bronze	3	0.766833	0.34255	9.15527e-05	1	GNPS-NIST14-MATCHES	Data from Pieter C Dorrestein	267.268	N/A	493.12	6	Oc1c(O)cc([C@H]2Oc3c(C[C@@H]2O)c(O)cc(O)c3)cc1	1	267.268	specs_ms.pklbin	CCMSLIB00003137290	2991	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2930	M+H	2091396	1	cis-11,14-Eicosadienoic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin2930	InChI=1S/C20H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10H,2-5,8,11-19H2,1H3,(H,21,22)/b7-6-,10-9-	N/A	HCD	Positive	ESI	309.279	lib-00026.mgf	Bronze	3	0.760939	1.28275	0.000396729	1	NIST17	NIST	309.279	N/A	474.57	8	CCCCCC=CCC=CCCCCCCCCCC(=O)O	1	309.278	specs_ms.pklbin	CCMSLIB00003336343	20944	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
3739	M+H	52794806	1	Hexapropylene glycol	Isolated	NIST	0.0	spectra/specs_ms.pklbin3739	InChI=1S/C18H38O7/c1-13(20)8-21-15(3)10-23-17(5)12-25-18(6)11-24-16(4)9-22-14(2)7-19/h13-20H,7-12H2,1-6H3	N/A	Q-TOF	Positive	ESI	367.269	lib-00026.mgf	Bronze	3	0.759897	1.41259	0.000518799	1	NIST17	NIST	367.269	N/A	228.97	10	CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O	1	367.268	specs_ms.pklbin	CCMSLIB00003231102	358422	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
5420	M+H	n/a	1	NCGC00180442-02!2-[(1S)-1-hydroxyethyl]-1H-quinazolin-4-one	isolated	lfnothias	190.074	spectra/specs_ms.pklbin5420	InChI=1S/C10H10N2O2/c1-6(13)9-11-8-5-3-2-4-7(8)10(14)12-9/h2-6,13H,1H3,(H,11,12,14)/t6-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	191.081	lib-00001.mgf	Gold	1	0.759838	53.4231	0.0102081	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	191.081	n/a	128.79	3	C[C@H](O)C1=NC2=C(C=CC=C2)C(=O)N1	1	191.091	specs_ms.pklbin	CCMSLIB00000848915	32792	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.pklbin
6289	M+H	n/a	1	NCGC00385660-01!(10R)-2,8-dihydroxy-1-methoxy-6-methyl-10-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-10H-anthracen-9-one	isolated	lfnothias	432.142	spectra/specs_ms.pklbin6289	InChI=1S/C22H24O9/c1-8-5-10-14(22-20(29)19(28)17(26)13(7-23)31-22)9-3-4-11(24)21(30-2)16(9)18(27)15(10)12(25)6-8/h3-6,13-14,17,19-20,22-26,28-29H,7H2,1-2H3/t13-,14-,17-,19+,20-,22+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	433.149	lib-00001.mgf	Gold	1	0.757373	0	0	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	433.149	n/a	290.53	5	COC1=C(O)C=CC2=C1C(=O)C3=C(O)C=C(C)C=C3[C@@H]2[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O	1	433.149	specs_ms.pklbin	CCMSLIB00000847770	11244	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.pklbin
5198	M+ACN+H	n/a	1	NCGC00385123-01_C22H30O6_7b,9-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulen-9a-yl acetate	isolated	lfnothias	390.204	spectra/specs_ms.pklbin5198	InChI=1S/C22H30O6/c1-10-6-15-14(17(10)25)7-13(9-23)8-16-18-20(4,5)22(18,28-12(3)24)19(26)11(2)21(15,16)27/h6,8,11,14-16,18-19,23,26-27H,7,9H2,1-5H3	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	432.238	lib-00001.mgf	Gold	1	0.754873	1.20026	0.000518799	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	432.238	n/a	164.03	7	CC1C(O)C2(OC(C)=O)C(C3\C=C(CO)/CC4C(\C=C(C)/C4=O)C13O)C2(C)C	1	432.237	specs_ms.pklbin	CCMSLIB00000853386	9315	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.pklbin
457	M+H-H2O	2259065	1	Betulinic acid methyl ester	Isolated	NIST	0.0	spectra/specs_ms.pklbin457	InChI=1S/C31H50O3/c1-19(2)20-11-16-31(26(33)34-8)18-17-29(6)21(25(20)31)9-10-23-28(5)14-13-24(32)27(3,4)22(28)12-15-30(23,29)7/h20-25,32H,1,9-18H2,2-8H3/t20-,21+,22-,23+,24-,25+,28-,29+,30+,31-/m0/s1	N/A	qTof	Positive	LC-ESI	453.373	lib-00026.mgf	Bronze	3	0.7525	0.87506	0.000396729	1	NIST17	NIST	453.373	N/A	547.88	17	CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)OC	1	453.372	specs_ms.pklbin	CCMSLIB00003390848	15908	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
341	M+H-H2O	506138	1	16-Hydroxyhexadecanoic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin341	InChI=1S/C16H32O3/c17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(18)19/h17H,1-15H2,(H,18,19)	N/A	HCD	Positive	ESI	255.232	lib-00026.mgf	Bronze	3	0.751235	0	0	1	NIST17	NIST	255.232	N/A	433.3	8	C(CCCCCCCC(=O)O)CCCCCCCO	1	255.232	specs_ms.pklbin	CCMSLIB00003527360	132848	UPDATE-SINGLE-ANNOTATED-BRONZE	Dihydroxypalmitic Acid[Chemical Family]	specs_ms.pklbin
2383	M+H-H2O	263399344	1	9,10-Dihydroxy-12Z-octadecenoic acid	Isolated	NIST	0.0	spectra/specs_ms.pklbin2383	InChI=1S/C18H34O4/c1-2-3-4-5-7-10-13-16(19)17(20)14-11-8-6-9-12-15-18(21)22/h7,10,16-17,19-20H,2-6,8-9,11-15H2,1H3,(H,21,22)/b10-7-/t16-,17-/m0/s1	N/A	IT-FT/ion trap with FTMS	Positive	ESI	297.242	lib-00026.mgf	Bronze	3	0.75094	2.05338	0.000610352	1	NIST17	NIST	297.242	N/A	315.67	7	CCCCCC=CCC(C(CCCCCCCC(=O)O)O)O	1	297.242	specs_ms.pklbin	CCMSLIB00003260953	10784	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
186	M+H	541913	1	Muscone	Isolated	NIST	0.0	spectra/specs_ms.pklbin186	InChI=1S/C16H30O/c1-15-12-10-8-6-4-2-3-5-7-9-11-13-16(17)14-15/h15H,2-14H2,1H3	N/A	IT-FT/ion trap with FTMS	Positive	ESI	239.237	lib-00026.mgf	Bronze	3	0.750426	1.21184	0.000289917	1	NIST17	NIST	239.237	N/A	459.26	6	CC1CCCCCCCCCCCCC(=O)C1	1	239.237	specs_ms.pklbin	CCMSLIB00003400508	8652	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1367	M+H	29813874	1	Incorrect annotation	Isolated	Data deposited by lfnothias	0.0	spectra/specs_ms.pklbin1367	N/A	N/A	qTof	Positive	LC-ESI	0.0	lib-00025.mgf	Bronze	3	0.749468	1.44881	0.000289917	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	0.0	N/A	280.76	5	N/A	1	200.107	specs_ms.pklbin	CCMSLIB00003135860	8316	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
